"Point",	"x_coord",	"y_coord",	"z_coord",	"u",	"v"
871,	+3.2487865876109673e-01,	-9.3150617301097846e-03,	+1.3784749456672116e-01,	0.0344920689655173,	0.9999900000000000
872,	+3.2480295480451160e-01,	-1.1660000432914826e-02,	+1.4255540793346189e-01,	0.0689741379310345,	0.9999900000000000
873,	+3.2474619850391517e-01,	-1.3146215243189114e-02,	+1.4611259427119000e-01,	0.1034562068965517,	0.9999900000000000
874,	+3.2469012443893636e-01,	-1.4465128493352190e-02,	+1.4916142051138481e-01,	0.1379382758620690,	0.9999900000000000
875,	+3.2462099454532378e-01,	-1.5941371668343605e-02,	+1.5208416295996366e-01,	0.1724203448275863,	0.9999900000000000
876,	+3.2453049322834043e-01,	-1.7688256031576609e-02,	+1.5499173562701060e-01,	0.2069024137931035,	0.9999900000000000
877,	+3.2440828425855939e-01,	-1.9803491882044090e-02,	+1.5793430736072034e-01,	0.2413844827586207,	0.9999900000000000
878,	+3.2424155315075165e-01,	-2.2367988873797900e-02,	+1.6089870605991385e-01,	0.2758665517241380,	0.9999900000000000
879,	+3.2401513310538876e-01,	-2.5438295187018345e-02,	+1.6382809546423871e-01,	0.3103486206896552,	0.9999900000000000
880,	+3.2371428265188751e-01,	-2.9016851116332239e-02,	+1.6668202816613842e-01,	0.3448306896551725,	0.9999900000000000
881,	+3.2332416897033778e-01,	-3.3081518017837971e-02,	+1.6944257431005819e-01,	0.3793127586206897,	0.9999900000000000
882,	+3.2282172569009049e-01,	-3.7670007744530179e-02,	+1.7213429236115618e-01,	0.4137948275862069,	0.9999900000000000
883,	+3.2208616416324715e-01,	-4.3513065365120597e-02,	+1.7493197257901161e-01,	0.4482768965517242,	0.9999900000000000
884,	+3.2120986378988237e-01,	-4.9569503820645788e-02,	+1.7767268943279424e-01,	0.4827589655172415,	0.9999900000000000
885,	+3.2128025512402703e-01,	-4.9111180167585491e-02,	+1.7874676548913038e-01,	0.5172410344827587,	0.9999900000000000
886,	+3.2221125714572252e-01,	-4.2576822968092530e-02,	+1.7701924801450328e-01,	0.5517231034482759,	0.9999900000000000
887,	+3.2298170407498594e-01,	-3.6272717576588023e-02,	+1.7504935864978344e-01,	0.5862051724137931,	0.9999900000000000
888,	+3.2352314630401235e-01,	-3.1075305381938399e-02,	+1.7329505503347703e-01,	0.6206872413793104,	0.9999900000000000
889,	+3.2395157060370866e-01,	-2.6235332472972259e-02,	+1.7147496825017741e-01,	0.6551693103448276,	0.9999900000000000
890,	+3.2429192835063697e-01,	-2.1625328569068139e-02,	+1.6957183304687792e-01,	0.6896513793103449,	0.9999900000000000
891,	+3.2455701812474808e-01,	-1.7194338047506644e-02,	+1.6754026723899729e-01,	0.7241334482758621,	0.9999900000000000
892,	+3.2475531537736718e-01,	-1.2918521502232112e-02,	+1.6527935118973397e-01,	0.7586155172413794,	0.9999900000000000
893,	+3.2489177413202897e-01,	-8.8455167691979808e-03,	+1.6262333677971003e-01,	0.7930975862068966,	0.9999900000000000
894,	+3.2497142840695087e-01,	-5.1465543770372827e-03,	+1.5939925988427253e-01,	0.8275796551724138,	0.9999900000000000
895,	+3.2500513647140672e-01,	-2.1391728541739997e-03,	+1.5546562857507043e-01,	0.8620617241379311,	0.9999900000000000
896,	+3.2501206166153296e-01,	-2.7670462052720748e-04,	+1.5084331137805732e-01,	0.8965437931034483,	0.9999900000000000
897,	+3.2501212978285698e-01,	-1.7980743195460417e-04,	+1.4539057360969038e-01,	0.9310258620689656,	0.9999900000000000
898,	+3.2500196768659495e-01,	-2.5752704812165707e-03,	+1.3879035477799762e-01,	0.9655079310344828,	0.9999900000000000
899,	+3.2495127244104216e-01,	-6.2919060911284797e-03,	+1.3499593328371995e-01,	0.9999900000000000,	0.9999900000000000
